Date,Hour,t_index,Weather_Indicator
2023-05-06,8,926,0.0
2023-05-06,8,927,0.0
2023-05-06,8,928,0.0
2023-05-06,8,929,0.0
2023-05-06,9,930,0.0
2023-05-06,9,931,0.0
2023-05-06,9,932,0.0
2023-05-06,9,933,0.0
2023-05-06,9,934,0.0
2023-05-06,9,935,0.0
2023-05-06,9,936,0.0
2023-05-06,9,937,0.0
2023-05-06,9,938,0.0
2023-05-06,9,939,0.0
2023-05-06,9,940,0.0
2023-05-06,9,941,0.0
2023-05-06,10,942,0.0
2023-05-06,10,943,0.0
2023-05-06,10,944,0.0
2023-05-06,10,945,0.0
2023-05-06,10,946,0.0
2023-05-06,10,947,0.0
2023-05-06,10,948,0.0
2023-05-06,10,949,0.0
2023-05-06,10,950,0.0
2023-05-06,10,951,0.0
2023-05-06,10,952,0.0
2023-05-06,10,953,0.0
2023-05-06,11,954,0.0
2023-05-06,11,955,0.0
2023-05-06,11,956,0.0
2023-05-06,11,957,0.0
2023-05-06,11,958,0.0
2023-05-06,11,959,0.0
2023-05-06,11,960,0.0
2023-05-06,11,961,0.0
2023-05-06,11,962,0.0
2023-05-06,11,963,0.0
2023-05-06,11,964,0.0
2023-05-06,11,965,0.0
2023-05-06,12,966,0.0
2023-05-06,12,967,0.0
2023-05-06,12,968,0.0
2023-05-06,12,969,0.0
2023-05-06,12,970,0.0
2023-05-06,12,971,0.0
2023-05-06,12,972,0.0
2023-05-06,12,973,0.0
2023-05-06,12,974,0.0
2023-05-06,12,975,0.0
2023-05-06,12,976,0.0
2023-05-06,12,977,0.0
2023-05-06,13,978,0.0
2023-05-06,13,979,0.0
2023-05-06,13,980,0.0
2023-05-06,13,981,0.0
2023-05-06,13,982,0.0
2023-05-06,13,983,0.0
2023-05-06,13,984,0.0
2023-05-06,13,985,0.0
2023-05-06,13,986,0.0
2023-05-06,13,987,0.0
2023-05-06,13,988,0.0
2023-05-06,13,989,0.0
2023-05-06,14,990,0.0
2023-05-06,14,991,0.0
2023-05-06,14,992,0.0
2023-05-06,14,993,0.0
2023-05-06,14,994,0.0
2023-05-06,14,995,0.0
2023-05-06,14,996,0.0
2023-05-06,14,997,0.0
2023-05-06,14,998,0.0
2023-05-06,14,999,0.0
2023-05-06,14,1000,0.0
2023-05-06,14,1001,0.0
2023-05-06,15,1002,0.0
2023-05-06,15,1003,0.0
2023-05-06,15,1004,0.0
2023-05-06,15,1005,0.0
2023-05-06,15,1006,0.0
2023-05-06,15,1007,0.0
2023-05-06,15,1008,0.0
2023-05-06,15,1009,0.0
2023-05-06,15,1010,0.0
2023-05-06,15,1011,0.0
2023-05-06,15,1012,0.0
2023-05-06,15,1013,0.0
2023-05-06,16,1014,0.0
2023-05-06,16,1015,0.0
2023-05-06,16,1016,0.0
2023-05-06,16,1017,0.0
2023-05-06,16,1018,0.0
2023-05-06,16,1019,0.0
2023-05-06,16,1020,0.0
2023-05-06,16,1021,0.0
2023-05-06,16,1022,0.0
2023-05-06,16,1023,0.0
2023-05-06,16,1024,0.0
2023-05-06,16,1025,0.0
2023-05-06,17,1026,0.0
2023-05-06,17,1027,0.0
2023-05-06,17,1028,0.0
2023-05-06,17,1029,0.0
2023-05-06,17,1030,0.0
2023-05-06,17,1031,0.0
2023-05-06,17,1032,0.0
2023-05-06,17,1033,0.0
2023-05-06,17,1034,0.0
2023-05-06,17,1035,0.0
2023-05-06,17,1036,0.0
2023-05-06,17,1037,0.0
2023-05-06,18,1038,0.0
2023-05-06,18,1039,0.0
2023-05-06,18,1040,0.0
2023-05-06,18,1041,0.0
2023-05-06,18,1042,0.0
2023-05-06,18,1043,0.0
2023-05-06,18,1044,0.0
2023-05-06,18,1045,0.0
2023-05-06,18,1046,0.0
2023-05-06,18,1047,0.0
2023-05-06,18,1048,0.0
2023-05-06,18,1049,0.0
2023-05-06,19,1050,0.0
2023-05-06,19,1051,0.0
2023-05-06,19,1052,0.0
2023-05-06,19,1053,0.0
2023-05-06,19,1054,0.0
2023-05-06,19,1055,0.0
2023-05-06,19,1056,0.0
2023-05-06,19,1057,0.0
2023-05-06,19,1058,0.0
2023-05-06,19,1059,0.0
2023-05-06,19,1060,0.0
2023-05-06,19,1061,0.0
2023-05-06,20,1062,0.0
2023-05-06,20,1063,0.0
2023-05-06,20,1064,0.0
2023-05-06,20,1065,0.0
2023-05-06,20,1066,0.0
2023-05-06,20,1067,0.0
2023-05-06,20,1068,0.0
2023-05-06,20,1069,0.0
2023-05-06,20,1070,0.0
2023-05-06,20,1071,0.0
2023-05-06,20,1072,0.0
2023-05-06,20,1073,0.0
2023-05-06,21,1074,0.0
2023-05-06,21,1075,0.0
2023-05-06,21,1076,0.0
2023-05-06,21,1077,0.0
2023-05-06,21,1078,0.0
2023-05-06,21,1079,0.0
2023-05-06,21,1080,0.0
2023-05-06,21,1081,0.0
2023-05-06,21,1082,0.0
2023-05-06,21,1083,0.0
2023-05-06,21,1084,0.0
2023-05-06,21,1085,0.0
2023-05-06,22,1086,1.0
2023-05-07,7,1087,0.0
2023-05-07,7,1088,0.0
2023-05-07,7,1089,0.0
2023-05-07,7,1090,0.0
2023-05-07,7,1091,0.0
2023-05-07,7,1092,0.0
2023-05-07,7,1093,0.0
2023-05-07,7,1094,0.0
2023-05-07,7,1095,0.0
2023-05-07,7,1096,0.0
2023-05-07,7,1097,0.0
2023-05-07,7,1098,0.0
2023-05-07,8,1099,0.0
2023-05-07,8,1100,0.0
2023-05-07,8,1101,0.0
2023-05-07,8,1102,0.0
2023-05-07,8,1103,0.0
2023-05-07,8,1104,0.0
2023-05-07,8,1105,0.0
2023-05-07,8,1106,0.0
2023-05-07,8,1107,0.0
2023-05-07,8,1108,0.0
2023-05-07,8,1109,0.0
2023-05-07,8,1110,0.0
2023-05-07,9,1111,0.0
2023-05-07,9,1112,0.0
2023-05-07,9,1113,0.0
2023-05-07,9,1114,0.0
2023-05-07,9,1115,0.0
2023-05-07,9,1116,0.0
2023-05-07,9,1117,0.0
2023-05-07,9,1118,0.0
2023-05-07,9,1119,0.0
2023-05-07,9,1120,0.0
2023-05-07,9,1121,0.0
2023-05-07,9,1122,0.0
2023-05-07,10,1123,0.0
2023-05-07,10,1124,0.0
2023-05-07,10,1125,0.0
2023-05-07,10,1126,0.0
2023-05-07,10,1127,0.0
2023-05-07,10,1128,0.0
2023-05-07,10,1129,0.0
2023-05-07,10,1130,0.0
2023-05-07,10,1131,0.0
2023-05-07,10,1132,0.0
2023-05-07,10,1133,0.0
2023-05-07,10,1134,0.0
2023-05-07,11,1135,0.0
2023-05-07,11,1136,0.0
2023-05-07,11,1137,0.0
2023-05-07,11,1138,0.0
2023-05-07,11,1139,0.0
2023-05-07,11,1140,0.0
2023-05-07,11,1141,0.0
2023-05-07,11,1142,0.0
2023-05-07,11,1143,0.0
2023-05-07,11,1144,0.0
2023-05-07,11,1145,0.0
2023-05-07,11,1146,0.0
2023-05-07,12,1147,0.0
2023-05-07,12,1148,0.0
2023-05-07,12,1149,0.0
2023-05-07,12,1150,0.0
2023-05-07,12,1151,0.0
2023-05-07,12,1152,0.0
2023-05-07,12,1153,0.0
2023-05-07,12,1154,0.0
2023-05-07,12,1155,0.0
2023-05-07,12,1156,0.0
2023-05-07,12,1157,0.0
2023-05-07,12,1158,0.0
2023-05-07,13,1159,0.0
2023-05-07,13,1160,0.0
2023-05-07,13,1161,0.0
2023-05-07,13,1162,0.0
2023-05-07,13,1163,0.0
2023-05-07,13,1164,0.0
2023-05-07,13,1165,0.0
2023-05-07,13,1166,0.0
2023-05-07,13,1167,0.0
2023-05-07,13,1168,0.0
2023-05-07,13,1169,0.0
2023-05-07,13,1170,0.0
2023-05-07,14,1171,0.0
2023-05-07,14,1172,0.0
2023-05-07,14,1173,0.0
2023-05-07,14,1174,0.0
2023-05-07,14,1175,0.0
2023-05-07,14,1176,0.0
2023-05-07,14,1177,0.0
2023-05-07,14,1178,0.0
2023-05-07,14,1179,0.0
2023-05-07,14,1180,0.0
2023-05-07,14,1181,0.0
2023-05-07,14,1182,0.0
2023-05-07,15,1183,0.0
2023-05-07,15,1184,0.0
2023-05-07,15,1185,0.0
2023-05-07,15,1186,0.0
2023-05-07,15,1187,0.0
2023-05-07,15,1188,0.0
2023-05-07,15,1189,0.0
2023-05-07,15,1190,0.0
2023-05-07,15,1191,0.0
2023-05-07,15,1192,0.0
2023-05-07,15,1193,0.0
2023-05-07,15,1194,0.0
2023-05-07,16,1195,0.0
2023-05-07,16,1196,0.0
2023-05-07,16,1197,0.0
2023-05-07,16,1198,0.0
2023-05-07,16,1199,0.0
2023-05-07,16,1200,0.0
2023-05-07,16,1201,0.0
2023-05-07,16,1202,0.0
2023-05-07,16,1203,0.0
2023-05-07,16,1204,0.0
2023-05-07,16,1205,0.0
2023-05-07,16,1206,0.0
2023-05-07,17,1207,0.0
2023-05-07,17,1208,0.0
2023-05-07,17,1209,0.0
2023-05-07,17,1210,0.0
2023-05-07,17,1211,0.0
2023-05-07,17,1212,0.0
2023-05-07,17,1213,0.0
2023-05-07,17,1214,0.0
2023-05-07,17,1215,0.0
2023-05-07,17,1216,0.0
2023-05-07,17,1217,0.0
2023-05-07,17,1218,0.0
2023-05-07,18,1219,0.0
2023-05-07,18,1220,0.0
2023-05-07,18,1221,0.0
2023-05-07,18,1222,0.0
2023-05-07,18,1223,0.0
2023-05-07,18,1224,0.0
2023-05-07,18,1225,0.0
2023-05-07,18,1226,0.0
2023-05-07,18,1227,0.0
2023-05-07,18,1228,0.0
2023-05-07,18,1229,0.0
2023-05-07,18,1230,0.0
2023-05-07,19,1231,0.0
2023-05-07,19,1232,0.0
2023-05-07,19,1233,0.0
2023-05-07,19,1234,0.0
2023-05-07,19,1235,0.0
2023-05-07,19,1236,0.0
2023-05-07,19,1237,0.0
2023-05-07,19,1238,0.0
2023-05-07,19,1239,0.0
2023-05-07,19,1240,0.0
2023-05-07,19,1241,0.0
2023-05-07,19,1242,0.0
2023-05-07,20,1243,0.0
2023-05-07,20,1244,0.0
2023-05-07,20,1245,0.0
2023-05-07,20,1246,0.0
2023-05-07,20,1247,0.0
2023-05-07,20,1248,0.0
2023-05-07,20,1249,0.0
2023-05-07,20,1250,0.0
2023-05-07,20,1251,0.0
2023-05-07,20,1252,0.0
2023-05-07,20,1253,0.0
2023-05-07,20,1254,0.0
2023-05-07,21,1255,0.0
2023-05-07,21,1256,0.0
2023-05-07,21,1257,0.0
2023-05-07,21,1258,0.0
2023-05-07,21,1259,0.0
2023-05-07,21,1260,0.0
2023-05-07,21,1261,0.0
2023-05-07,21,1262,0.0
2023-05-07,21,1263,0.0
2023-05-07,21,1264,0.0
2023-05-07,21,1265,0.0
2023-05-07,21,1266,0.0
2023-05-07,22,1267,0.0
2023-05-08,7,1268,0.0
2023-05-08,7,1269,0.0
2023-05-08,7,1270,0.0
2023-05-08,7,1271,0.0
2023-05-08,7,1272,0.0
2023-05-08,7,1273,0.0
2023-05-08,7,1274,0.0
2023-05-08,7,1275,0.0
2023-05-08,7,1276,0.0
2023-05-08,7,1277,0.0
2023-05-08,7,1278,0.0
2023-05-08,7,1279,0.0
2023-05-08,8,1280,0.0
2023-05-08,8,1281,0.0
2023-05-08,8,1282,0.0
2023-05-08,8,1283,0.0
2023-05-08,8,1284,0.0
2023-05-08,8,1285,0.0
2023-05-08,8,1286,0.0
2023-05-08,8,1287,0.0
2023-05-08,8,1288,0.0
2023-05-08,8,1289,0.0
2023-05-08,8,1290,0.0
2023-05-08,8,1291,0.0
2023-05-08,9,1292,0.0
2023-05-08,9,1293,0.0
2023-05-08,9,1294,0.0
2023-05-08,9,1295,0.0
2023-05-08,9,1296,0.0
2023-05-08,9,1297,0.0
2023-05-08,9,1298,0.0
2023-05-08,9,1299,0.0
2023-05-08,9,1300,0.0
2023-05-08,9,1301,0.0
2023-05-08,9,1302,0.0
2023-05-08,9,1303,0.0
2023-05-08,10,1304,0.0
2023-05-08,10,1305,0.0
2023-05-08,10,1306,0.0
2023-05-08,10,1307,0.0
2023-05-08,10,1308,0.0
2023-05-08,10,1309,0.0
2023-05-08,10,1310,0.0
2023-05-08,10,1311,0.0
2023-05-08,10,1312,0.0
2023-05-08,10,1313,0.0
2023-05-08,10,1314,0.0
2023-05-08,10,1315,0.0
2023-05-08,11,1316,0.0
2023-05-08,11,1317,0.0
2023-05-08,11,1318,0.0
2023-05-08,11,1319,0.0
2023-05-08,11,1320,0.0
2023-05-08,11,1321,0.0
2023-05-08,11,1322,0.0
2023-05-08,11,1323,0.0
2023-05-08,11,1324,0.0
2023-05-08,11,1325,0.0
2023-05-08,11,1326,0.0
2023-05-08,11,1327,0.0
2023-05-08,12,1328,0.0
2023-05-08,12,1329,0.0
2023-05-08,12,1330,0.0
2023-05-08,12,1331,0.0
2023-05-08,12,1332,0.0
2023-05-08,12,1333,0.0
2023-05-08,12,1334,0.0
2023-05-08,12,1335,0.0
2023-05-08,12,1336,0.0
2023-05-08,12,1337,0.0
2023-05-08,12,1338,0.0
2023-05-08,12,1339,0.0
2023-05-08,13,1340,0.0
2023-05-08,13,1341,0.0
2023-05-08,13,1342,0.0
2023-05-08,13,1343,0.0
2023-05-08,13,1344,0.0
2023-05-08,13,1345,0.0
2023-05-08,13,1346,0.0
2023-05-08,13,1347,0.0
2023-05-08,13,1348,0.0
2023-05-08,13,1349,0.0
2023-05-08,13,1350,0.0
2023-05-08,13,1351,0.0
2023-05-08,14,1352,0.0
2023-05-08,14,1353,0.0
2023-05-08,14,1354,0.0
2023-05-08,14,1355,0.0
2023-05-08,14,1356,0.0
2023-05-08,14,1357,0.0
2023-05-08,14,1358,0.0
2023-05-08,14,1359,0.0
2023-05-08,14,1360,0.0
2023-05-08,14,1361,0.0
2023-05-08,14,1362,0.0
2023-05-08,14,1363,0.0
2023-05-08,15,1364,0.0
2023-05-08,15,1365,0.0
2023-05-08,15,1366,0.0
2023-05-08,15,1367,0.0
2023-05-08,15,1368,0.0
2023-05-08,15,1369,0.0
2023-05-08,15,1370,0.0
2023-05-08,15,1371,0.0
2023-05-08,15,1372,0.0
2023-05-08,15,1373,0.0
2023-05-08,15,1374,0.0
2023-05-08,15,1375,0.0
2023-05-08,16,1376,0.0
2023-05-08,16,1377,0.0
2023-05-08,16,1378,0.0
2023-05-08,16,1379,0.0
2023-05-08,16,1380,0.0
2023-05-08,16,1381,0.0
2023-05-08,16,1382,0.0
2023-05-08,16,1383,0.0
2023-05-08,16,1384,0.0
2023-05-08,16,1385,0.0
2023-05-08,16,1386,0.0
2023-05-08,16,1387,0.0
2023-05-08,17,1388,0.0
2023-05-08,17,1389,0.0
2023-05-08,17,1390,0.0
2023-05-08,17,1391,0.0
2023-05-08,17,1392,0.0
2023-05-08,17,1393,0.0
2023-05-08,17,1394,0.0
2023-05-08,17,1395,0.0
2023-05-08,17,1396,0.0
2023-05-08,17,1397,0.0
2023-05-08,17,1398,0.0
2023-05-08,17,1399,0.0
2023-05-08,18,1400,0.0
2023-05-08,18,1401,0.0
2023-05-08,18,1402,0.0
2023-05-08,18,1403,0.0
2023-05-08,18,1404,0.0
2023-05-08,18,1405,0.0
2023-05-08,18,1406,0.0
2023-05-08,18,1407,0.0
2023-05-08,18,1408,0.0
2023-05-08,18,1409,0.0
2023-05-08,18,1410,0.0
2023-05-08,18,1411,0.0
2023-05-08,19,1412,0.0
2023-05-08,19,1413,0.0
2023-05-08,19,1414,0.0
2023-05-08,19,1415,0.0
2023-05-08,19,1416,0.0
2023-05-08,19,1417,0.0
2023-05-08,19,1418,0.0
2023-05-08,19,1419,0.0
2023-05-08,19,1420,0.0
2023-05-08,19,1421,0.0
2023-05-08,19,1422,0.0
2023-05-08,19,1423,0.0
2023-05-08,20,1424,0.0
2023-05-08,20,1425,0.0
2023-05-08,20,1426,0.0
2023-05-08,20,1427,0.0
2023-05-08,20,1428,0.0
2023-05-08,20,1429,0.0
2023-05-08,20,1430,0.0
2023-05-08,20,1431,0.0
2023-05-08,20,1432,0.0
2023-05-08,20,1433,0.0
2023-05-08,20,1434,0.0
2023-05-08,20,1435,0.0
2023-05-08,21,1436,0.0
2023-05-08,21,1437,0.0
2023-05-08,21,1438,0.0
2023-05-08,21,1439,0.0
2023-05-08,21,1440,0.0
2023-05-08,21,1441,0.0
2023-05-08,21,1442,0.0
2023-05-08,21,1443,0.0
2023-05-08,21,1444,0.0
2023-05-08,21,1445,0.0
2023-05-08,21,1446,0.0
2023-05-08,21,1447,0.0
2023-05-08,22,1448,0.0
2023-05-09,7,1449,0.0
2023-05-09,7,1450,0.0
2023-05-09,7,1451,0.0
2023-05-09,7,1452,0.0
2023-05-09,7,1453,0.0
2023-05-09,7,1454,0.0
2023-05-09,7,1455,0.0
2023-05-09,7,1456,0.0
2023-05-09,7,1457,0.0
2023-05-09,7,1458,0.0
2023-05-09,7,1459,0.0
2023-05-09,7,1460,0.0
2023-05-09,8,1461,0.0
2023-05-09,8,1462,0.0
2023-05-09,8,1463,0.0
2023-05-09,8,1464,0.0
2023-05-09,8,1465,0.0
2023-05-09,8,1466,0.0
2023-05-09,8,1467,0.0
2023-05-09,8,1468,0.0
2023-05-09,8,1469,0.0
2023-05-09,8,1470,0.0
2023-05-09,8,1471,0.0
2023-05-09,8,1472,0.0
2023-05-09,9,1473,0.0
2023-05-09,9,1474,0.0
2023-05-09,9,1475,0.0
2023-05-09,9,1476,0.0
2023-05-09,9,1477,0.0
2023-05-09,9,1478,0.0
2023-05-09,9,1479,0.0
2023-05-09,9,1480,0.0
2023-05-09,9,1481,0.0
2023-05-09,9,1482,0.0
2023-05-09,9,1483,0.0
2023-05-09,9,1484,0.0
2023-05-09,10,1485,0.0
2023-05-09,10,1486,0.0
2023-05-09,10,1487,0.0
2023-05-09,10,1488,0.0
2023-05-09,10,1489,0.0
2023-05-09,10,1490,0.0
2023-05-09,10,1491,0.0
2023-05-09,10,1492,0.0
2023-05-09,10,1493,0.0
2023-05-09,10,1494,0.0
2023-05-09,10,1495,0.0
2023-05-09,10,1496,0.0
2023-05-09,11,1497,0.0
2023-05-09,11,1498,0.0
2023-05-09,11,1499,0.0
2023-05-09,11,1500,0.0
2023-05-09,11,1501,0.0
2023-05-09,11,1502,0.0
2023-05-09,11,1503,0.0
2023-05-09,11,1504,0.0
2023-05-09,11,1505,0.0
2023-05-09,11,1506,0.0
2023-05-09,11,1507,0.0
2023-05-09,11,1508,0.0
2023-05-09,12,1509,0.0
2023-05-09,12,1510,0.0
2023-05-09,12,1511,0.0
2023-05-09,12,1512,0.0
2023-05-09,12,1513,0.0
2023-05-09,12,1514,0.0
2023-05-09,12,1515,0.0
2023-05-09,12,1516,0.0
2023-05-09,12,1517,0.0
2023-05-09,12,1518,0.0
2023-05-09,12,1519,0.0
2023-05-09,12,1520,0.0
2023-05-09,13,1521,0.0
2023-05-09,13,1522,0.0
2023-05-09,13,1523,0.0
2023-05-09,13,1524,0.0
2023-05-09,13,1525,0.0
2023-05-09,13,1526,0.0
2023-05-09,13,1527,0.0
2023-05-09,13,1528,0.0
2023-05-09,13,1529,0.0
2023-05-09,13,1530,0.0
2023-05-09,13,1531,0.0
2023-05-09,13,1532,0.0
2023-05-09,14,1533,0.0
2023-05-09,14,1534,0.0
2023-05-09,14,1535,0.0
2023-05-09,14,1536,0.0
2023-05-09,14,1537,0.0
2023-05-09,14,1538,0.0
2023-05-09,14,1539,0.0
2023-05-09,14,1540,0.0
2023-05-09,14,1541,0.0
2023-05-09,14,1542,0.0
2023-05-09,14,1543,0.0
2023-05-09,14,1544,0.0
2023-05-09,15,1545,0.0
2023-05-09,15,1546,0.0
2023-05-09,15,1547,0.0
2023-05-09,15,1548,0.0
2023-05-09,15,1549,0.0
2023-05-09,15,1550,0.0
2023-05-09,15,1551,0.0
2023-05-09,15,1552,0.0
2023-05-09,15,1553,0.0
2023-05-09,15,1554,0.0
2023-05-09,15,1555,0.0
2023-05-09,15,1556,0.0
2023-05-09,16,1557,0.0
2023-05-09,16,1558,0.0
2023-05-09,16,1559,0.0
2023-05-09,16,1560,0.0
2023-05-09,16,1561,0.0
2023-05-09,16,1562,0.0
2023-05-09,16,1563,0.0
2023-05-09,16,1564,0.0
2023-05-09,16,1565,0.0
2023-05-09,16,1566,0.0
2023-05-09,16,1567,0.0
2023-05-09,16,1568,0.0
2023-05-09,17,1569,0.0
2023-05-09,17,1570,0.0
2023-05-09,17,1571,0.0
2023-05-09,17,1572,0.0
2023-05-09,17,1573,0.0
2023-05-09,17,1574,0.0
2023-05-09,17,1575,0.0
2023-05-09,17,1576,0.0
2023-05-09,17,1577,0.0
2023-05-09,17,1578,0.0
2023-05-09,17,1579,0.0
2023-05-09,17,1580,0.0
2023-05-09,18,1581,0.0
2023-05-09,18,1582,0.0
2023-05-09,18,1583,0.0
2023-05-09,18,1584,0.0
2023-05-09,18,1585,0.0
2023-05-09,18,1586,0.0
2023-05-09,18,1587,0.0
2023-05-09,18,1588,0.0
2023-05-09,18,1589,0.0
2023-05-09,18,1590,0.0
2023-05-09,18,1591,0.0
2023-05-09,18,1592,0.0
2023-05-09,19,1593,0.0
2023-05-09,19,1594,0.0
2023-05-09,19,1595,0.0
2023-05-09,19,1596,0.0
2023-05-09,19,1597,0.0
2023-05-09,19,1598,0.0
2023-05-09,19,1599,0.0
2023-05-09,19,1600,0.0
2023-05-09,19,1601,0.0
2023-05-09,19,1602,0.0
2023-05-09,19,1603,0.0
2023-05-09,19,1604,0.0
2023-05-09,20,1605,0.0
2023-05-09,20,1606,0.0
2023-05-09,20,1607,0.0
2023-05-09,20,1608,0.0
2023-05-09,20,1609,0.0
2023-05-09,20,1610,0.0
2023-05-09,20,1611,0.0
2023-05-09,20,1612,0.0
2023-05-09,20,1613,0.0
2023-05-09,20,1614,0.0
2023-05-09,20,1615,0.0
2023-05-09,20,1616,0.0
2023-05-09,21,1617,0.0
2023-05-09,21,1618,0.0
2023-05-09,21,1619,0.0
2023-05-09,21,1620,0.0
2023-05-09,21,1621,0.0
2023-05-09,21,1622,0.0
2023-05-09,21,1623,0.0
2023-05-09,21,1624,0.0
2023-05-09,21,1625,0.0
2023-05-09,21,1626,0.0
2023-05-09,21,1627,0.0
2023-05-09,21,1628,0.0
2023-05-09,22,1629,0.0
2023-05-10,7,1630,0.0
2023-05-10,7,1631,0.0
2023-05-10,7,1632,0.0
2023-05-10,7,1633,0.0
2023-05-10,7,1634,0.0
2023-05-10,7,1635,0.0
2023-05-10,7,1636,0.0
2023-05-10,7,1637,0.0
2023-05-10,7,1638,0.0
2023-05-10,7,1639,0.0
2023-05-10,7,1640,0.0
2023-05-10,7,1641,0.0
2023-05-10,8,1642,0.0
2023-05-10,8,1643,0.0
2023-05-10,8,1644,0.0
2023-05-10,8,1645,0.0
2023-05-10,8,1646,0.0
2023-05-10,8,1647,0.0
2023-05-10,8,1648,0.0
2023-05-10,8,1649,0.0
2023-05-10,8,1650,0.0
2023-05-10,8,1651,0.0
2023-05-10,8,1652,0.0
2023-05-10,8,1653,0.0
2023-05-10,9,1654,0.0
2023-05-10,9,1655,0.0
2023-05-10,9,1656,0.0
2023-05-10,9,1657,0.0
2023-05-10,9,1658,0.0
2023-05-10,9,1659,0.0
2023-05-10,9,1660,0.0
2023-05-10,9,1661,0.0
2023-05-10,9,1662,0.0
2023-05-10,9,1663,0.0
2023-05-10,9,1664,0.0
2023-05-10,9,1665,0.0
2023-05-10,10,1666,0.0
2023-05-10,10,1667,0.0
2023-05-10,10,1668,0.0
2023-05-10,10,1669,0.0
2023-05-10,10,1670,0.0
2023-05-10,10,1671,0.0
2023-05-10,10,1672,0.0
2023-05-10,10,1673,0.0
2023-05-10,10,1674,0.0
2023-05-10,10,1675,0.0
2023-05-10,10,1676,0.0
2023-05-10,10,1677,0.0
2023-05-10,11,1678,0.0
2023-05-10,11,1679,0.0
2023-05-10,11,1680,0.0
2023-05-10,11,1681,0.0
2023-05-10,11,1682,0.0
2023-05-10,11,1683,0.0
2023-05-10,11,1684,0.0
2023-05-10,11,1685,0.0
2023-05-10,11,1686,0.0
2023-05-10,11,1687,0.0
2023-05-10,11,1688,0.0
2023-05-10,11,1689,0.0
2023-05-10,12,1690,0.0
2023-05-10,12,1691,0.0
2023-05-10,12,1692,0.0
2023-05-10,12,1693,0.0
2023-05-10,12,1694,0.0
2023-05-10,12,1695,0.0
2023-05-10,12,1696,0.0
2023-05-10,12,1697,0.0
2023-05-10,12,1698,0.0
2023-05-10,12,1699,0.0
2023-05-10,12,1700,0.0
2023-05-10,12,1701,0.0
2023-05-10,13,1702,0.0
2023-05-10,13,1703,0.0
2023-05-10,13,1704,0.0
2023-05-10,13,1705,0.0
2023-05-10,13,1706,0.0
2023-05-10,13,1707,0.0
2023-05-10,13,1708,0.0
2023-05-10,13,1709,0.0
2023-05-10,13,1710,0.0
2023-05-10,13,1711,0.0
2023-05-10,13,1712,0.0
2023-05-10,13,1713,0.0
2023-05-10,14,1714,1.0
2023-05-10,14,1715,1.0
2023-05-10,14,1716,1.0
2023-05-10,14,1717,1.0
2023-05-10,14,1718,1.0
2023-05-10,14,1719,1.0
2023-05-10,14,1720,1.0
2023-05-10,14,1721,1.0
2023-05-10,14,1722,1.0
2023-05-10,14,1723,1.0
2023-05-10,14,1724,1.0
2023-05-10,14,1725,1.0
2023-05-10,15,1726,1.0
2023-05-10,15,1727,1.0
2023-05-10,15,1728,1.0
2023-05-10,15,1729,1.0
2023-05-10,15,1730,1.0
2023-05-10,15,1731,1.0
2023-05-10,15,1732,1.0
2023-05-10,15,1733,1.0
2023-05-10,15,1734,1.0
2023-05-10,15,1735,1.0
2023-05-10,15,1736,1.0
2023-05-10,15,1737,1.0
2023-05-10,16,1738,0.0
2023-05-10,16,1739,0.0
2023-05-10,16,1740,0.0
2023-05-10,16,1741,0.0
2023-05-10,16,1742,0.0
2023-05-10,16,1743,0.0
2023-05-10,16,1744,0.0
2023-05-10,16,1745,0.0
2023-05-10,16,1746,0.0
2023-05-10,16,1747,0.0
2023-05-10,16,1748,0.0
2023-05-10,16,1749,0.0
2023-05-10,17,1750,0.0
2023-05-10,17,1751,0.0
2023-05-10,17,1752,0.0
2023-05-10,17,1753,0.0
2023-05-10,17,1754,0.0
2023-05-10,17,1755,0.0
2023-05-10,17,1756,0.0
2023-05-10,17,1757,0.0
2023-05-10,17,1758,0.0
2023-05-10,17,1759,0.0
2023-05-10,17,1760,0.0
2023-05-10,17,1761,0.0
2023-05-10,18,1762,0.0
2023-05-10,18,1763,0.0
2023-05-10,18,1764,0.0
2023-05-10,18,1765,0.0
2023-05-10,18,1766,0.0
2023-05-10,18,1767,0.0
2023-05-10,18,1768,0.0
2023-05-10,18,1769,0.0
2023-05-10,18,1770,0.0
2023-05-10,18,1771,0.0
2023-05-10,18,1772,0.0
2023-05-10,18,1773,0.0
2023-05-10,19,1774,0.0
2023-05-10,19,1775,0.0
2023-05-10,19,1776,0.0
2023-05-10,19,1777,0.0
2023-05-10,19,1778,0.0
2023-05-10,19,1779,0.0
2023-05-10,19,1780,0.0
2023-05-10,19,1781,0.0
2023-05-10,19,1782,0.0
2023-05-10,19,1783,0.0
2023-05-10,19,1784,0.0
2023-05-10,19,1785,0.0
2023-05-10,20,1786,0.0
2023-05-10,20,1787,0.0
2023-05-10,20,1788,0.0
2023-05-10,20,1789,0.0
2023-05-10,20,1790,0.0
2023-05-10,20,1791,0.0
2023-05-10,20,1792,0.0
2023-05-10,20,1793,0.0
2023-05-10,20,1794,0.0
2023-05-10,20,1795,0.0
2023-05-10,20,1796,0.0
2023-05-10,20,1797,0.0
2023-05-10,21,1798,0.0
2023-05-10,21,1799,0.0
2023-05-10,21,1800,0.0
2023-05-10,21,1801,0.0
2023-05-10,21,1802,0.0
2023-05-10,21,1803,0.0
